Table 1
ID	OID	SER	FM	CF	URL	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	CAT SUMM	PARAS	NOTE	SOURCE	SURL	END		
^^^	C 259	Aud	Hon	GT 16 ram 1 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347301	1	0	30 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	259	
^^^	C 260	Aud	Hon	GT 16 ram 1 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347302	1	0	31 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	260	
^^^	C 261	Aud	Hon	GT 16 ram 1 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347303	1	0	7 Feb 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	261	
^^^	C 262	Aud	Hon	GT 16 ram 1 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347304	1	0	9 Feb 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	262	
^^^	C 263	Aud	Hon	GT 16 ram 1 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347305	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	263	
^^^	C 264	Aud	Hon	GT 16 ram 1 no 11	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347306	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	264	
^^^	C 265	Aud	Hon	GT 16 ram 2 no 12	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347307	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	265	
^^^	C 266	Aud	Hon	GT 16 ram 2 no 13	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347308	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	See C Amaya p 106 / Inc re defence	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	266	
^^^	C 267	Aud	Hon	GT 16 ram 2 no 14	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347309	1	0	25 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	267	
^^^	C 268	Aud	Hon	GT 16 ram 2 no 15	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347310	1	0	25 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	268	
^^^	C 269	Aud	Hon	GT 16 ram 2 no 16	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347311	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	269	
^^^	C 270	Aud	Hon	GT 16 ram 2 no 17	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347312	1	0	26 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	270	
^^^	C 271	Aud	Hon	GT 16 ram 2 no 18	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347313	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	271	
^^^	C 272	Aud	Hon	GT 16 ram 3 no 19	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347314	1	0	7 Jul 1642	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	272	
^^^	C 273	Aud	Hon	GT 16 ram 3 no 20	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347315	1	1	19 Dec 1642	3 Dec 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	273	
^^^	C 274	Aud	Hon	GT 16 ram 4 no 21	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347316	1	0	25 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	274	
^^^	C 275	Aud	Hon	GT 16 ram 4 no 22	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347317	1	0	26 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	275	
^^^	C 276	Aud	Hon	GT 16 ram 4 no 23	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347318	1	0	28 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	276	
^^^	C 277	Aud	Hon	GT 16 ram 4 no 24	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347319	1	0	2 Mar 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	277	
^^^	C 278	Aud	Hon	GT 16 ram 4 no 25	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347320	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	278	
^^^	C 279	Aud	Hon	GT 16 ram 4 no 26	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347321	1	0	1 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	279	
^^^	C 280	Aud	Hon	GT 16 ram 4 no 27	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347322	1	0	1 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	280	
^^^	C 281	Aud	Hon	GT 16 ram 4 no 28	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347323	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	281	
^^^	C 282	Aud	Hon	GT 16 ram 4 no 29	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347324	1	0	12 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	282	
^^^	C 283	Aud	Hon	GT 16 ram 5 no 30	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347325	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	283	
^^^	C 284	Aud	Hon	GT 16 ram 5 no 31	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347326	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	284	
^^^	C 285	Aud	Hon	GT 16 ram 5 no 32	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347327	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	285	
^^^	C 286	Aud	Hon	GT 16 ram 5 no 33	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347328	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	286	
^^^	C 287	Aud	Hon	GT 16 ram 5 no 34	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347329	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	287	
^^^	C 288	Aud	Hon	GT 16 ram 5 no 35	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347330	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	288	
^^^	C 289	Aud	Hon	GT 16 ram 5 no 36	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347331	1	0	16 May 1644	^^^	^^^	^^^	^^^	^^^	^^^	^^^	Inc 13 Oct 1643 letter	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	289	
^^^	C 290	Aud	Hon	GT 16 ram 5 no 37	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347332	1	0	6 Aug 1644	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	290	
^^^	C 291	Aud	Hon	GT 16 ram 6 no 38	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347333	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	291	
^^^	C 292	Aud	Hon	GT 16 ram 6 no 39	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347334	1	0	16 Feb 1645	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	292	
^^^	C 293	Aud	Hon	GT 16 ram 6 no 40	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347335	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	293	
^^^	C 294	Aud	Hon	GT 16 ram 6 no 41	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347336	1	1	6 Jul 1645	30 Sep 1645	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	294	
^^^	C 295	Aud	Hon	GT 16 ram 6 no 42	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347337	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	295	
^^^	C 296	Aud	Hon	GT 16 ram 7 no 43	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347338	1	0	22 Mar 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	296	
^^^	C 297	Aud	Hon	GT 16 ram 7 no 44	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347339	1	0	24 Mar 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	297	
^^^	C 298	Aud	Hon	GT 16 ram 7 no 45	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347340	1	0	30 Jul 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	298	
^^^	C 299	Aud	Hon	GT 16 ram 7 no 46	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347341	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	299	
^^^	C 300	Aud	Hon	GT 16 ram 7 no 47	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347342	1	0	8 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	300	
^^^	C 301	Aud	Hon	GT 16 ram 7 no 48	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347343	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	301	
^^^	C 302	Aud	Hon	GT 16 ram 7 no 49	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347344	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	302	
^^^	C 303	Aud	Hon	GT 16 ram 7 no 49BIS	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347345	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	303	
^^^	C 304	Aud	Hon	GT 16 ram 7 no 50	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347346	1	0	15 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	304	
^^^	C 305	Aud	Hon	GT 16 ram 7 no 50BIS	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347347	1	0	15 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	305	
^^^	C 306	Aud	Hon	GT 16 ram 7 no 51	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347348	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	306	
^^^	C 307	Aud	Hon	GT 16 ram 8 no 52	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347349	1	0	2 Mar 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	307	
^^^	C 308	Aud	Hon	GT 16 ram 8 no 53	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347350	1	0	2 Mar 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	308	
^^^	C 309	Aud	Hon	GT 16 ram 8 no 53BIS	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347351	1	0	6 Mar 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	309	
^^^	C 310	Aud	Hon	GT 16 ram 8 no 54	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347352	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	310	
^^^	C 311	Aud	Hon	GT 16 ram 8 no 55	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347353	1	1	sd May 1647	3 Sep 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	311	
^^^	C 312	Aud	Hon	GT 16 ram 8 no 56	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347354	1	0	15 Jun 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	312	
^^^	C 313	Aud	Hon	GT 16 ram 8 no 57	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347355	1	0	15 Jun 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	313	
^^^	C 314	Aud	Hon	GT 16 ram 8 no 58	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347356	1	0	20 Jun 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	314	
^^^	C 315	Aud	Hon	GT 16 ram 8 no 59	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347357	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	315	
^^^	C 316	Aud	Hon	GT 16 ram 8 no 60	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347358	1	1	28 Jun 1647	26 Sep 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	316	
^^^	C 317	Aud	Hon	GT 16 ram 8 no 61	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347359	1	0	28 Jun 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	317	
^^^	C 318	Aud	Hon	GT 16 ram 8 no 62	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347360	1	0	8 Nov 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	318	
^^^	C 319	Aud	Hon	GT 17 ram 1 no 1	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347362	1	0	4 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	319	
^^^	C 320	Aud	Hon	GT 17 ram 1 no 2	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347363	1	0	4 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	320	
^^^	C 321	Aud	Hon	GT 17 ram 1 no 3	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347364	1	0	4 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	321	
^^^	C 322	Aud	Hon	GT 17 ram 1 no 4	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347365	1	1	17 Mar 1648	9 Jan 1649	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	322	
^^^	C 323	Aud	Hon	GT 17 ram 1 no 5	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347366	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	323	
^^^	C 324	Aud	Hon	GT 17 ram 1 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347367	1	0	18 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	324	
^^^	C 325	Aud	Hon	GT 17 ram 1 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347368	1	1	18 Mar 1648	12 May 1654	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	325	
^^^	C 326	Aud	Hon	GT 17 ram 1 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347369	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	326	
^^^	C 327	Aud	Hon	GT 17 ram 1 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347370	1	1	20 Mar 1648	22 Apr 1653	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	327	
^^^	C 328	Aud	Hon	GT 17 ram 1 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347371	1	0	25 Oct 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	328	
