Table 1
ID	COUNTRY	DISTRICT	POSTAL	CITY	STREET	EMAIL 0	EMAIL 1	TEL 0	TEL 1	REF 0	FORM	NAME STD 0	NAME STD 1	NAME 0	NAME 1	NAME 2	NAME STD	TYPE	OCLC	VIAF 0	VIAF 1	STD 0	STD 1	STD 2	LINK 0	LINK 1	LINK 2	LINK 3	AID 0	AID 1	AID 2	AID 3	SID 0	SID 1	SID 2	SID 3	SID 4	SID 5	SID 6	SID 7	SID 8	SID 9	SID 10	SID 11	SID 12	SID 13	SID 14	SID 15	SID 16	SID 17	SID 18	SID 19	SERIES 0	AID 4	AID 5	SERIES 1	AID 6	AID 7	AID 8	SERIES 2	AID 9	AID 10	SERIES 3	AID 11	AID 12	END		
mmm	UK	England	L3 8EW	Liverpool	"Central Library & Archive 3rd Fl, William Brown St"	archives@liverpool.gov.uk	eee	+441512333069	eee	mmm	mmm			Liverpool Record Office	eee	Liverpool City Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530325	eee	eee	http://archive.liverpool.gov.uk/CalmView/default.aspx	eee	eee	eee	eee	eee	eee	eee	209	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Nicholson Papers	https://discovery.nationalarchives.gov.uk/details/r/65573d34-8ceb-4e7d-83ce-1859b0d115be	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	EC2V 7HN	London	"25 Gresham St, 7th Fl"	archives@lloydsbanking.com	eee	eee	eee	mmm	mmm	LBGA		Lloyds Banking Group Archives	eee	Lloyds Banking Group		O	eee	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-386	https://discovery.nationalarchives.gov.uk/details/a/A13532728	eee	https://www.lloydsbankinggroup.com/who-we-are/our-heritage/our-companies.html	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	EC1R 0HB	London	40 Northampton Rd	ask.lma@cityoflondon.gov.uk	eee	+442073323820	eee	mmm	mmm			London Metropolitan Archives	eee	City of London Corporation	London Metropolitan Archives	R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532670	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	493	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Beauclerk Family (Dukes of Saint Albans)	https://search.lma.gov.uk/scripts/mwimain.dll/144/LMA_OPAC/web_detail?SESSIONSEARCH&exp=refd%20LMA/4245/03/001	https://discovery.nationalarchives.gov.uk/details/r/ff3ecb8f-f3b5-46a0-a67d-1b4edd9a6436	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW1Y 5HX	London	"Marlborough House, Pall Mall"	h.mcewan@commonwealth.int	eee	+442077476167	eee	mmm	mmm	CS		mmm	Commonwealth Secretariat	Commonwealth of Nations	Commonwealth Secretariat	O	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530341	eee	eee	https://thecommonwealth.org/publications-libraries-and-archives	eee	eee	eee	eee	eee	eee	eee	131	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	TW9 4DU	Richmond	Kew	eee	eee	eee	eee	https://www.nationalarchives.gov.uk/contact/	1			National Archives	eee	HM Government		R	UKARC	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530124	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-00000032118	eee	eee	eee	eee	eee	eee	eee	eee	eee	223	225	227	229	231	233	235	237	239	241	497	499	501	503	505	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	Scotland	EH1 1EW	Edingburgh	George IV Bridge	manuscripts@nls.uk	eee	+441316233700	+441316233876	mmm	mmm			National Library of Scotland	eee	National Library of Scotland		R	NLE	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531371	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-233	eee	https://manuscripts.nls.uk	eee	eee	eee	eee	eee	eee	eee	507	509	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	"Papers of Sir Robert Liston, diplomatist"	https://catalogue.nrscotland.gov.uk/scancatalogue/details.aspx?reference=GB233/MS.5510-5721&st=1&tc=y&tl=n&tn=y&tp=y&k=liston&ko=o&r=&ro=s&	https://manuscripts.nls.uk/repositories/2/resources/13381	"Surviving incoming correspondence of the Colonial, Continental and Jewish Mission Committees of the Free Church of Scotland"	https://manuscripts.nls.uk/repositories/2/resources/18969	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	PO1 3NH	Portsmouth	HM Naval Base PP66	library@nmrn.org.uk	enquiries@nmrn.org.uk	+442392839766	eee	mmm	mmm			National Museum of the Royal Navy	eee	National Museum of the Royal Navy		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532604	eee	eee	https://www.nmrn-portsmouth.org.uk/manuscripts-collection-0	https://www.nmrn.org.uk/collections-and-conservation	eee	https://collections.nmrn.org.uk/home	eee	eee	eee	eee	253	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	Scotland	EH1 3YY	Edingburgh	"HM General Register House, 2 Princes St"	historical_enquiries@nrscotland.gov.uk	eee	+441315351314	eee	mmm	mmm			National Records of Scotland	eee	Scottish Government		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531995	eee	eee	https://catalogue.nrscotland.gov.uk/nrsonlinecatalogue/welcome.aspx	eee	eee	eee	eee	eee	eee	eee	255	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Court of Session: productions in processes	http://discovery.nationalarchives.gov.uk/details/r/N13670886	https://catalogue.nrscotland.gov.uk/nrsonlinecatalogue/details.aspx?reference=CS96%2f1571&st=1&tc=y&tl=n&tn=n&tp=n&k=&ko=a&r=CS96%2f1571&ro=m&df=&dt=&di=y	eee	https://catalogue.nrscotland.gov.uk/nrsonlinecatalogue/details.aspx?reference=GD461&st=1&tc=y&tl=n&tn=n&tp=n&k=&ko=a&r=GD461&ro=em&df=&dt=&di=y	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	NN4 8BQ	Northampton	"Wootton Hall Park, Mereway"	archivist@westnorthants.gov.uk	eee	+441604362513	eee	mmm	mmm			Northamptonshire Archives	eee	West Northamptonshire Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532479	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	299	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Thornton (Brockhall)	https://discovery.nationalarchives.gov.uk/details/r/b87a326f-fb84-4024-9371-b73f9e4a9003	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	OX4 2HT	Oxford	"St Luke's Church, Temple Rd, Cowley"	oxhist@oxfordshire.gov.uk	eee	+441865398200	eee	mmm	mmm			Oxfordshire History Centre	eee	Oxfordshire County Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532939	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-160	eee	https://apps2.oxfordshire.gov.uk/srvheritage/basicSearch;jsessionid=BD4E6E1DB8BBD524BCA8D4AFFEB6B253	eee	eee	eee	eee	eee	eee	eee	513	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	RECORDS RE.PROPERTIES IN ADDERBURY AND JAMAICA	https://apps2.oxfordshire.gov.uk/srvheritage/calmTree/selectNode?calmRef=E241.0001&expPath=E241&offset=5&selectedNode=E241.0001	https://archiveshub.jisc.ac.uk/data/gb160-e241/e241/1	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW1A 0PW	London	Houses of Parliament	archives@parliament.uk	eee	+442072193074	eee	mmm	mmm			Parliamentary Archives	eee	UK Parliament		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531051	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	303	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	House of Lords: Journal Office: Main Papers	http://discovery.nationalarchives.gov.uk/browse/r/h/3eeacff7-c324-4de1-88db-3550038feb19	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	PL4 8AX	Plymouth	"The Box, Tavistock Pl"	collections@plymouth.gov.uk	eee	+441752304774	eee	mmm	mmm			Plymouth Archives	The Box	Plymouth City Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532656	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	515	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Letter from Mrs M. Angas of Newcastle to the Lord Mayor [of London] on behalf of Thomas...	https://web.plymouth.gov.uk/archivescatalogue/archivescatalogue?record=0&criteria=Letter%20from%20Mrs%20M.%20Angas%20of%20Newcastle%20to%20the%20Lord%20Mayor	https://discovery.nationalarchives.gov.uk/details/r/66e58a17-2ddb-433a-9a3a-02c65135fb5e	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	NW1 4LE	London	"11 St Andrews Pl, Regent’s Park"	history@rcp.ac.uk	eee	+442030751543	eee	mmm	mmm	RCPL		Royal College of Physicians of London	eee	Royal College of Physicians of London		C	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531157	eee	eee	http://rcp.adlibhosting.com	eee	eee	eee	eee	eee	eee	eee	521	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	QUESTIONNAIRES RCP	http://rcp.adlibhosting.com/Details/archive/110002280	https://discovery.nationalarchives.gov.uk/details/r/d697b909-2bb7-4e7b-a9a6-ea1b6c95ac75	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW7 2AR	London	1 Kensington Gore	enquiries@rgs.org	eee	+442075913044	eee	mmm	mmm	RGS		Royal Geographical Society	eee	Royal Geographical Society		C	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531340	eee	eee	https://www.rgs.org/about/our-collections/	eee	eee	eee	eee	eee	eee	eee	333	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	WC1E 7HU	London	"Senate House, Malet St"	shl.historiccollections@london.ac.uk	eee	+442078628470	eee	mmm	mmm			Senate House Library	eee	University of London		S	UEJ	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-96	https://discovery.nationalarchives.gov.uk/details/a/A13531538	eee	http://www.senatehouselibrary.ac.uk/our-collections/historic-collections/archives-manuscripts/consulting-archives-and-manuscripts/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	S1 4SP	Sheffield	52 Shoreham St	archives@sheffield.gov.uk	eee	+441142039395	eee	mmm	mmm			Sheffield City Archives	eee	Sheffield City Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531722	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-199	eee	eee	eee	eee	eee	eee	eee	eee	eee	335	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	List of ships and booty taken in the Bay of Honduras 'by Capt. Luttrel with ships from Jamaica'	http://www2.calmview.co.uk/SheffieldArchives/CalmView/Record.aspx?src=CalmView.Catalog&id=WWM&pos=1	http://discovery.nationalarchives.gov.uk/details/r/8d69ce79-54e8-4c7c-9fd2-1eebed119d6e	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	Scotland	AB24 3AA	Aberdeen	Bedford Rd	specialcollections@abdn.ac.uk	eee	+441224272598	eee	mmm	mmm			Sir Duncan Rice Library	eee	University of Aberdeen		S	ADU	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-231	https://discovery.nationalarchives.gov.uk/details/a/A13532200	eee	eee	eee	eee	eee	eee	eee	eee	eee	537	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	TA2 6SF	Taunton	"Brunel Way, Norton Fitzwarren"	somersetarchives@swheritage.org.uk	eee	+441823278805	eee	mmm	mmm			Somerset Heritage Centre	eee	South West Heritage Trust		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532165	eee	eee	https://somerset-cat.swheritage.org.uk	eee	eee	eee	eee	eee	eee	eee	339	341	343	345	347	349	351	523	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	ST16 2LZ	Stafford	Eastgate St	staffordshire.record.office@staffordshire.gov.uk	eee	+441785278379	eee	mmm	mmm			Staffordshire County Record Office	Staffordshire & Stoke-on-Trent Archive Service	Staffordshire County Council		R	eee	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-169	https://discovery.nationalarchives.gov.uk/details/a/A13529956	eee	http://www.archives.staffordshire.gov.uk/CalmView/default.aspx	eee	eee	eee	eee	eee	eee	eee	525	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	"Lord Thurlow to [Granville, 1st Marquis of Stafford]   Part of letter. 1st part missing...."	http://www.archives.staffordshire.gov.uk/CalmView/Record.aspx?src=CalmView.Catalog&id=K1%2f15%2f1%2f1%2f11%2f3&pos=1	https://discovery.nationalarchives.gov.uk/details/r/7920abf7-c638-4662-9956-0ec97c8b2d59	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	GU21 6ND	Woking	130 Goldsworth Rd	shs@surreycc.gov.uk	eee	+441483518737	eee	mmm	mmm			Surrey History Centre	eee	Surrey City Council		R	eee	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-176	https://discovery.nationalarchives.gov.uk/details/a/A13531418	eee	https://www.surreyarchives.org.uk	eee	eee	eee	eee	eee	eee	eee	527	529	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW3 4HT	London	"Royal Hospital Rd, Chelsea"	info@nam.ac.uk	eee	+442077300717	eee	mmm	mmm			Templer Study Centre	eee	National Army Museum		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530228	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-63	eee	eee	eee	eee	eee	eee	eee	eee	eee	245	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Nugent Papers	http://discovery.nationalarchives.gov.uk/details/r/c9a48450-da31-492e-b151-6ca2342ba7a4	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	WC1E 6BT	London	"Library Services, University College London, Gower St"	spec.coll@ucl.ac.uk	eee	+442076797827	eee	mmm	mmm			UCL Special Collections	University College London	University of London		S	LUN	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532956	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-103	eee	https://www.ucl.ac.uk/library/special-collections	https://archives.ucl.ac.uk/CalmView/default.aspx	eee	eee	eee	eee	eee	eee	535	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	TA1 2DN	Taunton	Admiralty Way	research@ukho.gov.uk	eee	+441823483341	eee	mmm	mmm			UKHO Archive	UK Hydrographic Office of the Ministry of Defence	HM Government		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532079	eee	eee	https://www.gov.uk/guidance/the-ukho-archive	eee	eee	eee	eee	eee	eee	eee	363	365	531	533	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	BS8 1TJ	Bristol	"University of Bristol, Tyndall Ave"	special-collections@bristol.ac.uk	eee	+441179288014	eee	mmm	mmm			University of Bristol Library	eee	University of Bristol		S	BUB	mmm	mmm	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-3	eee	eee	https://archives.bristol.ac.uk/default.aspx	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	NW1 2BE	London	183 Euston Rd	collections@wellcome.ac.uk	eee	+442076118722	eee	mmm	mmm	WC		Wellcome Collection	eee	Wellcome Collection		C	EUW	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13533000	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-120	eee	https://wellcomecollection.org/collections	eee	eee	eee	eee	eee	eee	eee	399	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW1A 2EL	London	"3 Whitehall Court, Whitehall"	enquiries@westindiacommittee.org	eee	eee	eee	https://westindiacommittee.org/historyheritageculture/contact-us/	1	WIC		West India Committee	eee	West India Committee		C	eee	mmm	mmm	mmm	eee	eee	https://westindiacommittee.org/libraryandarchive/	https://westindiacommittee.org/historyheritageculture/	eee	eee	eee	eee	eee	eee	401	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	PO19 1DD	Chichester	3 Orchard St	record.office@westsussex.gov.uk	eee	+441243753602	eee	mmm	mmm			West Sussex Record Office	eee	West Sussex County Council		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531878	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-182	eee	eee	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	LS27 7JQ	Leeds	"Nepshaw Ln S, Morley"	leeds@wyjs.org.uk	eee	+441135350155	eee	mmm	mmm			West Yorkshire Archive Service	eee	West Yorkshire Joint Services		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531670	https://archiveshub.jisc.ac.uk/search/locations/9a3ce773-f62d-365c-b78e-3c218563c087	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-205	eee	eee	eee	eee	eee	eee	eee	eee	403	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	SW1P 3PA	London	"The Cloisters, Westminster Abbey"	library@westminster-abbey.org	eee	+442076544830	eee	mmm	mmm	WA		Westminster Abbey Library & Muniment	Westminster Abbey	Church of England	Westminster Abbey	C	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531533	eee	eee	https://www.westminster-abbey.org/about-the-abbey/library-research/muniment-collection	eee	eee	eee	eee	eee	eee	eee	405	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	OX1 3BG	Oxford	Broad St	reader.services@bodleian.ox.ac.uk	specialcollections.enquiries@bodleian.ox.ac.uk	+441865277162	+441865277150	mmm	mmm			Weston Library	Bodleian Library	Oxford University		S	EQO	mmm	mmm	https://archiveshub.jisc.ac.uk/search/locations/fe9ab7b9-14b2-3b22-b8b8-0a2927bc29be	https://www.archivesportaleurope.net/directory/-/dir/ai/code/GB-161	https://discovery.nationalarchives.gov.uk/details/a/A13530333	https://libguides.bodleian.ox.ac.uk/newspapers	https://www.bodleian.ox.ac.uk/libraries/weston	https://archives.bodleian.ox.ac.uk	https://www.bodleian.ox.ac.uk/weston	eee	eee	eee	eee	103	105	107	109	445	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Nichols Newspapers Collection	https://www.gale.com/c/seventeenth-and-eighteenth-century-nichols-newspapers-collection	https://libguides.bodleian.ox.ac.uk/newspapers	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	UK	England	LS10 2QW	Leeds	"Stringer House, 34 Lupton St, Hunslet"	secretary@yahs.org.uk	eee	+441132457910	eee	mmm	mmm	YAHS		Yorkshire Archaeological & Historical Society	eee	Yorkshire Archaeological & Historical Society		C	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530857	eee	eee	https://discovery.nationalarchives.gov.uk/details/a/A13530857	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	01609	Worcester	185 Salisbury St	library@mwa.org	eee	+15087555221	eee	mmm	mmm	AAS		American Antiquarian Society Library	eee	American Antiquarian Society	American Antiquarian Society	C	AQM	149942859	152412576	https://discovery.nationalarchives.gov.uk/details/a/A13529894	eee	eee	https://www.americanantiquarian.org/planning-your-visit	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Newspapers & Periodicals	https://www.americanantiquarian.org/newspapers-periodicals	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19106	Philadelphia	101 N Independence Mall E	info@americanbible.org	eee	+12153090900	eee	mmm	mmm	ABS		American Bible Society	eee	American Bible Society	American Bible Society	C	ZBS	158273056	mmm	https://unitedbiblesocieties.org/bible-societies/	eee	eee	https://americanbible.org	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New Jersey	08901	New Brunswick	169 College Ave	eee	eee	+18489326000	eee	mmm	mmm			Archibald S Alexander Library	eee	Rutgers University		S	NJR	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13533020	eee	eee	https://www.libraries.rutgers.edu/new-brunswick/visit-study/locations/special-collections-university-archives	http://www2.scc.rutgers.edu/ead/	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	01263	Boston	Soldiers Field Rd 	specialcollectionsref@hbs.edu	eee	+16174956411	eee	mmm	mmm			Baker Library	eee	Harvard University		S	HUL	mmm	mmm	https://hollisarchives.lib.harvard.edu/repositories/11	https://discovery.nationalarchives.gov.uk/details/a/A13530732	eee	eee	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	California	94720	Berkeley	"UC Berkeley, Bancroft Library"	bancref@library.berkeley.edu	eee	+15106426481	eee	mmm	mmm			Bancroft Library	eee	University of California		S	CUY	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530027	https://oac.cdlib.org/institutions/UC+Berkeley::Bancroft+Library	eee	https://www.lib.berkeley.edu/visit/bancroft	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Connecticut	06511	New Haven	121 Wall St	beinecke.library@yale.edu	eee	+12034322977 	eee	https://beinecke.library.yale.edu/about/contact-information	0			Beinecke Rare Book & Manuscript Library	Yale University Library	Yale University		S	YUS	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531841	eee	eee	http://beinecke.library.yale.edu/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Texas	78712	Austin	"Sid Richardson Hall, 2300 Red River St"	blac@lib.utexas.edu	eee	+15124954520	eee	mmm	mmm			Benson Latin American Collection	University of Texas Libraries	University of Texas		S	IXA	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532724	eee	eee	https://www.lib.utexas.edu/about/locations/benson	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Texas	78712	Austin	"Sid Richardson Hall, 2300 Red River St"	cah.reference@austin.utexas.edu	eee	+15124954166	eee	mmm	mmm			Briscoe Center for American History	eee	University of Texas		S	IXA	mmm	mmm	mmm	eee	eee	https://briscoecenter.org	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
