Table 1
	CODE	SERIAL	LINK	DATE	NOTE	EXTRACT	
	"<li><article data-identifier=""MMNHA02:164939059:mpeg21:a00007"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;28-11-1665&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164939059:mpeg21:a00007&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_34"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164939059:mpeg21:a00007&amp;resultsidentifier=MMNHA02:164939059:mpeg21:a00007&amp;rowid=34"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2228-11-1665%22%29&amp;coll=ddd"" class=""metadata__details-link"">28-11-1665</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164939059:mpeg21:a00007&resultsidentifier=MMNHA02:164939059:mpeg21:a00007&rowid=34	28 Nov 1665	re military in Europe		
	"<li><article data-identifier=""ddd:010758946:mpeg21:a0001"" data-metadata=""{&quot;title&quot;:&quot;ITALIEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Ordinaris dingsdaeghse courante&quot;,&quot;subtitle&quot;:&quot;19-01-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;831281499&quot;,&quot;objectlevelId&quot;:&quot;ddd:010758946:mpeg21:a0001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_35"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010758946:mpeg21:a0001&amp;resultsidentifier=ddd:010758946:mpeg21:a0001&amp;rowid=35"" class=""search-result__link""><h2 class=""search-result__heading"">                                ITALIEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22831281499%22%29&amp;coll=ddd"" class=""metadata__details-link"">Ordinaris dingsdaeghse courante</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2219-01-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">19-01-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Ordinaris dingsdaeghse courante	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010758946:mpeg21:a0001&resultsidentifier=ddd:010758946:mpeg21:a0001&rowid=35	19 Jan 1666	re military in Europe		
	"<li><article data-identifier=""ddd:010926675:mpeg21:a0004"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;02-03-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926675:mpeg21:a0004&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_36"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926675:mpeg21:a0004&amp;resultsidentifier=ddd:010926675:mpeg21:a0004&amp;rowid=36"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2202-03-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">02-03-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926675:mpeg21:a0004&resultsidentifier=ddd:010926675:mpeg21:a0004&rowid=36	2 Mar 1666	re military in Europe		
	"<li><article data-identifier=""ddd:010926627:mpeg21:a0001"" data-metadata=""{&quot;title&quot;:&quot;De ROME le 4 Mars.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Gazette ordinaire d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;29-03-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;303440112&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926627:mpeg21:a0001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_37"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926627:mpeg21:a0001&amp;resultsidentifier=ddd:010926627:mpeg21:a0001&amp;rowid=37"" class=""search-result__link""><h2 class=""search-result__heading"">                                De ROME le 4 Mars.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22303440112%22%29&amp;coll=ddd"" class=""metadata__details-link"">Gazette ordinaire d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2229-03-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">29-03-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Gazette ordinaire d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926627:mpeg21:a0001&resultsidentifier=ddd:010926627:mpeg21:a0001&rowid=37	29 Mar 1666	re military in Europe		
	"<li><article data-identifier=""ddd:010926710:mpeg21:a0001"" data-metadata=""{&quot;title&quot;:&quot;SPANGIEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;18-09-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926710:mpeg21:a0001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_38"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926710:mpeg21:a0001&amp;resultsidentifier=ddd:010926710:mpeg21:a0001&amp;rowid=38"" class=""search-result__link""><h2 class=""search-result__heading"">                                SPANGIEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2218-09-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">18-09-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926710:mpeg21:a0001&resultsidentifier=ddd:010926710:mpeg21:a0001&rowid=38	18 Sep 1666	re New Spain fleet arrival to St Lucar with 20000 quintal logwood	Seville den 17 Augusti. Op den 13 deses is de Bloot [Floot? Vloot?] van Nuova Spangie tot St. Lucar gearriveert / werdende ge-estimeert op ettelijcke Millioenen Patarons / dact ander begrepen 2400 Cassen Indigo / 3000 Arroten Conchonine/ 20000 Quintalen Campechi-hout/ 150 Canasters Darinisse [Varinisse?] Taback. De 5 nieuwe [ill]ahoenen / van Biscaeyen nae St. Lucar / zijn / sonder daer in te loopen/ tot Cadix gekomen.	
	"<li><article data-identifier=""MMNHA02:164939144:mpeg21:a00001"" data-metadata=""{&quot;title&quot;:&quot;SPANGIEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;18-09-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164939144:mpeg21:a00001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_39"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164939144:mpeg21:a00001&amp;resultsidentifier=MMNHA02:164939144:mpeg21:a00001&amp;rowid=39"" class=""search-result__link""><h2 class=""search-result__heading"">                                SPANGIEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2218-09-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">18-09-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164939144:mpeg21:a00001&resultsidentifier=MMNHA02:164939144:mpeg21:a00001&rowid=39	18 Sep 1666	ditto	ditto	
	"<li><article data-identifier=""ddd:010552009:mpeg21:a0001"" data-metadata=""{&quot;title&quot;:&quot;De Madrid le 25 Aout.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;20-09-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:010552009:mpeg21:a0001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_40"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010552009:mpeg21:a0001&amp;resultsidentifier=ddd:010552009:mpeg21:a0001&amp;rowid=40"" class=""search-result__link""><h2 class=""search-result__heading"">                                De Madrid le 25 Aout.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2220-09-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">20-09-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010552009:mpeg21:a0001&resultsidentifier=ddd:010552009:mpeg21:a0001&rowid=40	20 Sep 1666	re New Spain fleet arrival to S Lucar with 25000 quintal logwood	"De Madrid le 25 Aout. LEs avis de Cadix du 13 portent que le 10 la Flote de la nouvelle Espagne arriva à S. Lucar forte [sorte?] de 2 Galions & 10 vaisseaux marchands portant 8 million de pieces de huit en argent, 5000 caisses d'Indigo, 500 caisses de cochenille, 25000 quintaux de bois de Campeche, 45000 cuirs, 150 Canastres de Tabac de Verines, & diverses autres marchandises; & qu'on equipe les vaiss. Suedois que nôtre Flote prit dernierement devant la riviere de Lisbonne pour les y envoyer. On mande de Malgue de 17, qu'on y a veu passer 23 vaiss. Anglois. Que les Corsaires d'Algers [para continues]"	
	"<li><article data-identifier=""MMNHA02:164939147:mpeg21:a00005"" data-metadata=""{&quot;title&quot;:&quot;SPANGIEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;28-09-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164939147:mpeg21:a00005&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_41"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164939147:mpeg21:a00005&amp;resultsidentifier=MMNHA02:164939147:mpeg21:a00005&amp;rowid=41"" class=""search-result__link""><h2 class=""search-result__heading"">                                SPANGIEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2228-09-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">28-09-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164939147:mpeg21:a00005&resultsidentifier=MMNHA02:164939147:mpeg21:a00005&rowid=41	28 Sep 1666	re New Spain fleet arrival to St Lucar with much logwood	"Cadix den 29 Augusti. Met onse laetste hebben ghemelt, het arrivement van de Vloote uyt Nova Spangien; waer van men seght, dat slechte Negotie gehadt heeft; maer meer is te beklagen, dat den Capiteyn van gedachte Vloot, hier voor St. Lucar leggende, door ongeluck is komen reverbranden, daer in waren 500 Kasse Indigo, en 50 Kasse Consenielje, eenighe quantiteyt Campechi-hout en eenighe Contanten."	
	"<li><article data-identifier=""ddd:010926722:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;ENGELANDT,&amp;c.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;24-12-1666&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926722:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_42"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926722:mpeg21:a0003&amp;resultsidentifier=ddd:010926722:mpeg21:a0003&amp;rowid=42"" class=""search-result__link""><h2 class=""search-result__heading"">                                ENGELANDT,&amp;c.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2224-12-1666%22%29&amp;coll=ddd"" class=""metadata__details-link"">24-12-1666</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926722:mpeg21:a0003&resultsidentifier=ddd:010926722:mpeg21:a0003&rowid=42	24 Dec 1666	re military in Europe		
	"<li><article data-identifier=""ddd:010926536:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;De PARIS le 29 Avril.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Gazette ordinaire d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;09-05-1667&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;303440112&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926536:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_43"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926536:mpeg21:a0003&amp;resultsidentifier=ddd:010926536:mpeg21:a0003&amp;rowid=43"" class=""search-result__link""><h2 class=""search-result__heading"">                                De PARIS le 29 Avril.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22303440112%22%29&amp;coll=ddd"" class=""metadata__details-link"">Gazette ordinaire d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2209-05-1667%22%29&amp;coll=ddd"" class=""metadata__details-link"">09-05-1667</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Gazette ordinaire d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926536:mpeg21:a0003&resultsidentifier=ddd:010926536:mpeg21:a0003&rowid=43	9 May 1667	re military in Europe		
	"<li><article data-identifier=""ddd:010926770:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;VRANCKRYCK.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;09-06-1667&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926770:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_44"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926770:mpeg21:a0003&amp;resultsidentifier=ddd:010926770:mpeg21:a0003&amp;rowid=44"" class=""search-result__link""><h2 class=""search-result__heading"">                                VRANCKRYCK.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2209-06-1667%22%29&amp;coll=ddd"" class=""metadata__details-link"">09-06-1667</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926770:mpeg21:a0003&resultsidentifier=ddd:010926770:mpeg21:a0003&rowid=44	9 Jun 1667	re military in Europe		
	"<li><article data-identifier=""ddd:010926783:mpeg21:a0006"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;04-08-1667&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926783:mpeg21:a0006&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_45"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926783:mpeg21:a0006&amp;resultsidentifier=ddd:010926783:mpeg21:a0006&amp;rowid=45"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2204-08-1667%22%29&amp;coll=ddd"" class=""metadata__details-link"">04-08-1667</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926783:mpeg21:a0006&resultsidentifier=ddd:010926783:mpeg21:a0006&rowid=45	4 Aug 1667	re military in Europe		
